"","x"
"2929","די אייזקרעם."
"2930","א גרינגע וועג"
"2931","די אייזקרעם איז"
"2932","די גוטע אייזקרעם"
"2933","די אינדוסטריע איז"
"2934","דער פענסעלוועניע שטאטס"
"2935","א רייע כשר''ע"
"2936","די וועלכע נוצן"
"2937","די היסטאריע פון"
"2938","די אייזקרעם פון"
"2939","די היינטיגע סטאנדארטן"
"2940","א מילכיגע קאלטע"
"2941","די רייכע האבן"
"2942","די מאדערנע אייזקרעם"
"2943","די זעלבע צייט"
"2944","א צווייטע שאכטל"
"2945","די פליסיגע וואסער"
"2946","די אייזקרעם בעסערע"
"2947","די ארימע האבן"
"2948","דעם פראבלעם פון"
"2949","א שטארקע פראדוקט"
"2950","די ערשטע וועלט"
"2951","די אייזקרעם פירמעס"
"2952","די אייזקרעם קאון"
"2953","די ערשטע יארן"
"2954","די זעלבע געדאנק"
"2955","די ערשטע איילאנד"
"2956","די ליניע אונטערן"
"2957","א נייע סטאנציע"
"2958","די נייע סטאנציע"
"2959","דער ראסע סאהרי"
"2960","דער ראסע מאנזאנילוי"
"2961","די ביליגערע ראסען"
"2962","דער ראסע מאנזאנילוי"
"2963","דער ראסע סאהרי"
"2964","די פאַראייניקטע שטאַטן"
"2965","די אמעריקאנישע שטאַטן"
"2966","די פאראייניגטע שטאטן"
"2967","די גרויסע אזערעס"
"2968","דעם פלארידע דורכגאס"
"2969","די פאראייניגטע שטאטן"
"2970","א נאטירלעכע מאס"
"2971","די טריגאנאמעטרישע פונקציעס"
"2972","דער וויקטאריע—"
"2973","א געביידע אדער"
"2974","אן אינערליכע שאָפּינג"
"2975","א ספעציעלע שטח"
"2976","א פארעם מיט"
"2977","א קאלטע ווינטער"
"2978","אן אויסערליכע שאָפינג"
"2979","א אינערליכע שאפינט"
"2980","די אייגענע בענעפיט"
"2981","די ערשטע מאנאטן"
"2982","דעם פארגאנגענעם יאר"
"2983","די זעלבע סומע"
"2984","די זעלבע וועלן"
"2985","א זויערע מויל"
"2986","די בריטישע הערשאפט"
"2987","די בריטישע רעגירונג"
"2988","די הויכע קאסטן"
"2989","א גרעסערע רעוואלוציע"
"2990","א זעלבשטענדיגע לאנד"
"2991","די נייע אמעריקאנער"
"2992","די ערשטע סעילס"
"2993","די ערשטע נאציאנאלע"
"2994","די זעלבע מאכט"
"2995","די נעקסטע 20"
"2996","א פלאכע ראטע"
"2997","די אלטע סיסטעם"
"2998","די מאכטפולע פאפוליסט"
"2999","די נייע שטייער"
"3000","די רייכע מענטשן"
"3001","די קאנסטיטוציע וועלכע"
"3002","די גאנצע סיסטעם"
"3003","א פערמענאנטע טייל"
"3004","די נייע אמענדמענט"
"3005","די איינציגסטע זאך"
"3006","דער סיסטעם אז"
"3007","די צווייטע וועלט"
"3008","דער סיסטעם איז"
"3009","א שטענדיגע פלוס"
"3010","א נייע דזשאב"
"3011","די ענדע פון"
"3012","די אינפארמאציע אויף"
"3013","דעם פארעם גיט"
"3014","די אינפארמאציע וויפיל"
"3015","די פארעם."
"3016","א פעדעראלע רעזערוו"
"3017","די פירמע."
"3018","דער ענדע פון"
"3019","די פארעם וועט"
"3020","דעם פארגאנגענעם יאר"
"3021","די אינפארמאציע איז"
"3022","די סיסטעם."
"3023","די פארגאנגענע יאר"
"3024","א רייע ספעצילע"
"3025","די איבעריגע דארפן"
"3026","א נייע פלאן"
"3027","די ארימע זאלן"
"3028","די רייכע זאלן"
"3029","די אנדערע און"
"3030","א גוטע טענה"
"3031","די רייכע צאלן"
"3032","די ענקענאמיע פון"
"3033","די פלאכע שטייער"
"3034","די נאציאנאלע סעילס"
"3035","די פלאכע שטייער"
"3036","די באוואוסטע פארבס"
"3037","א פלאכע שטייער"
"3038","די באשטימטע פלאכע"
"3039","דעם נייעם סיסטעם"
"3040","אן ענליכע פלאן"
"3041","די ארימע און"
"3042","די רייכע וועלן"
"3043","די זעלבע."
"3044","א צווייטע פאלן"
"3045","א פעדעראלע סעילס"
"3046","די גאנצע שטיער"
"3047","אן ארגאניזאציע וועלכע"
"3048","א גייענדיגע פלוס"
"3049","די לאקאלע רעגירונגן"
"3050","א טייערע פרייז"
"3051","די ארימע וועלכע"
"3052","די רייכע."
"3053","די סיסטעם כמעט"
"3054","די צווייטע וועלט"
"3055","די פאראייניגטע שטאטן"
"3056","די גאנצע וועלט"
"3057","די ענווייראמענטאלע פראבלעהמען"
"3058","א האלאנדישע אלקאהאלישע"
"3059","די קאלטע טעג"
"3060","א ליניע פון"
"3061","א נייע אפערירן-סיסטעם"
"3062","די ערשטע גענעראציע"
"3063","אן אייזענעם האלטער"
"3064","א קאלירטע פלאסטישע"
"3065","דאס קומענדיגע יאר"
"3066","א בעסערע קאמערע"
"3067","א גלעזערנעם פארנט"
"3068","א בעזעל-פרייע סקרין"
"3069","א נייע פנים-אויפכאפער"
"3070","דער סטאנציע זענען"
"3071","די סטאנציע האט"
"3072","די סטאנציע באקומען"
"3073","די העכסטע סטרוקטור"
"3074","די מערסטע באקאנטסע"
"3075","דאס מערסטע באזוכסטער"
"3076","דעם טורעם אין"
"3077","דער דייטשע אקופאציע"
"3078","דער טורעם איז"
"3079","דער אקופאציע און"
"3080","דעם טורעם צו"
"3081","די דאזיקע צעלן"
"3082","א יאפאנישע קאמפקונסט"
"3083","די ווייטע ערטער"
"3084","די וואלוטע פון"
"3085","דער אייראזאנע און"
"3086","די צווייטע גרעסטע"
"3087","די צווייטע מערסט"
"3088","די גרעסטע ווערט"
"3089","א וואלוטע אין"
"3090","די שטערקסטע וואלוטעס"
"3091","די פאראייניגטע שטאטן"
"3092","די פאראייניגטע שטאטן"
"3093","די שטערקסטע עקאנאמיע"
"3094","די וויכטיגסטע זאכן"
"3095","א מאדערנע עקאנאמיע"
"3096","די אנדערע זייט"
"3097","די פאראייניגטע שטאטן"
"3098","די אייראפעאישע פאראיין"
"3099","א שטערקערע מאכט"
"3100","די ערשטע יארן"
"3101","די אפיציעלע וואלוטע"
"3102","די אייראפעאישע פאראיין"
"3103","דער אייראזאנע דארף"
"3104","דער אייראזאנע."
"3105","אן עקאנאמישע פראבע"
"3106","די אינפלאציע ראטע"
"3107","די אינפלאציע ראטע"
"3108","די בעסטע אייראפעאישע"
"3109","די נידעריגסטע אינפלאציע"
"3110","די אייראפעאישע עקסטשעינדזש"
"3111","די אלע סטאנדארטן"
"3112","א רעסעסיע וועלכע"
"3113","די אייראפעאישע פאריין"
"3114","די אייראפעאישע קאנטינענט"
"3115","די אייראפעאישע קוילן"
"3116","א זעלבסטשטענדיגע אויטאריטעט"
"3117","א פאראייניגטע אייראפעאישע"
"3118","א טראנזיציע פלאן"
"3119","אן איינצעלע וואלוטע"
"3120","אן אינדענטיפיקאציע סיסטעם"
"3121","א פאראייניגטע ארבעט"
"3122","די אייראפעאישע געלטליכע"
"3123","די אייראפעאישע וואלוטעס"
"3124","א פולשטענדיגע קא-אפעראציע"
"3125","די פאראייניגטע וואלוטע"
"3126","א באשטימטע עקסטשעינדזש"
"3127","די אייראפעאישע קאמיסיע"
"3128","די אייראפעאישע פאראיין"
"3129","די פאלגנדע דריי"
"3130","די ארגאניזאציע האט"
"3131","די בעסטע."
"3132","א גריכישע בוכשטאב"
"3133","די וואלוטע איז"
"3134","די אינטערנאציאנאלע ארגאניזאציע"
"3135","די אינטערנאציאנאלע קאד"
"3136","דער וואלוטע."
"3137","דער וואלוטע אין"
"3138","די נאציאנאלע צענטראלבענק"
"3139","די ענדע איז"
"3140","א אייראפעאישע קאונסיל"
"3141","די אונטערשטע זייט"
"3142","די קא-אפעראציע און"
"3143","די איבעריגע וועלט"
"3144","די גריכישע בוכשטאבן"
"3145","די אייראפעאישע באפעלקערונג"
"3146","אן אנדערע גרייס"
"3147","די צווייטע זייט"
"3148","די מטבע איז"
"3149","די אייראפעאישע בענק"
"3150","דער טאבעלע לינקס"
"3151","די אפיציעלע וואלוטע"
"3152","דער צירקולאציע האט"
"3153","דאס אלטע געלט"
"3154","די ערשטע איז"
"3155","די ערשטע טעג"
"3156","די באשטימטע טאג"
"3157","די אייראפעאישע לענדער"
"3158","דער צווייטע וועלט"
"3159","די אנדערע און"
"3160","די צווייטע מער"
"3161","די פאראייניגטע וואלוטע"
"3162","די אנדערע וואלוטע"
"3163","די פאראייניגטע וואלוטע"
"3164","א באזונדערע אקאונטינג"
"3165","די וואלוטע פאלט"
"3166","א געוויסע עקאנאמישע"
"3167","די עטליכע הויפט"
"3168","די נייע וואלוטע"
"3169","די אלע זאכן"
"3170","דאס זעלבע איז"
"3171","די וואלוטע."
"3172","די וואלוטע און"
"3173","אן ענליכע פראבלעם"
"3174","א גרויסע איינשטעל"
"3175","די עקאנאמיע פון"
"3176","א גרויסע שיף"
"3177","די גאנצע שיף"
"3178","די אייראזאנע איז"
"3179","די גרופע פון"
"3180","דער אייראזאנע."
"3181","דער אייראזאנע."
"3182","דער אייראזאנע."
"3183","א נייע באן"
"3184","די צווייטע פֿאזע"
"3185","דער נייע ליניע"
"3186","א טעגלעכע דינסט"
"3187","די פראנצויזישע אלפן"
"3188","די פארגאנגענע דורות"
"3189","די צענטראלע אפטיילונג"
"3190","די פאראייניגטע שטאטן"
"3191","די אויבערדערמאנטע נעמען"
"3192","די היסטאריע."
"3193","די בערעזע."
"3194","די ביזאנטישע אימפעריע"
"3195","די שפעטערדיקע ראשידון"
"3196","די הייליגע רוימישע"
"3197","די אינדוסטריעלע רעוואלוציע"
"3198","די טראדיציאנעלע עקאנאמישע"
"3199","די מאפע פון"
"3200","די מילדע קלימאט"
"3201","די זעלבע גארטל"
"3202","די יערלעכע דורכשניט"
"3203","די פאראייניגטע פעלקער"
"3204","די גרעסטע עקאנאמיע"
"3205","די רייכסטע זענען"
"3206","א שותפותדיקע וואלוטע"
"3207","די סלאווישע שפראכן"
"3208","די מערסטע מוטערשפראך"
"3209","די היינטיקע מיטגליד"
"3210","די געוועזענע מיטגליד"
"3211","די אייראפעאישע פֿרייהאַנדל"
"3212","אן אלטערנאטיווע מעגלעכקייט"
"3213","די אסאסיאציע נאר"
"3214","דאס פערטע לאנד"
"3215","די קאמיסיע פון"
"3216","די אייראפעאישע געמיינדעס"
"3217","די קאמיסיע פירט"
"3218","די קאמיסיע האט"
"3219","דער קאמיסיע."
"3220","די קאמיסיע זיצט"
"3221","די אייראפעישע אַטאָמישע"
"3222","דאס פרידליכע ניצן"
"3223","די אָרגאַניזאַציע איז"
"3224","די אייראפעישע עקאָנאָמישע"
"3225","די אייראפעישע אַטאָמישע"
