,id,token,pos,check,paradigm_he,paradigm_lat,kwic,art,adj,noun,latin,chk_ann
2187,4403,"געווענליכע,",ADJ,1,כע,-e,"די געווענליכע,",di,"gewenli{k-ch}e,",NA,"di gewenli{k-ch}e,",NA
1470,2902,געזונטסטע,ADJ,1,טע,-e,די געזונטסטע עסן,di,ges{u-o}ntsste,essn,di ges{u-o}ntsste essn,1
4566,9355,געזונטע,ADJ,1,טע,-e,א געזונטע מענטש,a,ges{u-o}nte,mentsch,a ges{u-o}nte mentsch,NA
477,1030,געזעלשאפטלעכע,ADJ,1,כע,-e,א געזעלשאפטלעכע נעצווערן,a,geselsch{a-o}{p-f}tle{k-ch}e,nezwern,a geselsch{a-o}{p-f}tle{k-ch}e nezwern,NA
4489,9226,געזעלשאפטלעכע־,ADJ,1,כע,-e,די געזעלשאפטלעכע־,di,geselsch{a-o}{p-f}tle{k-ch}e־,NA,di geselsch{a-o}{p-f}tle{k-ch}e־,NA
5908,1214,געזעלשאפטן,NOUN,1,טן,-en,די שטארקע געזעלשאפטן,di,scht{a-o}rke,geselsch{a-o}{p-f}tn,di scht{a-o}rke geselsch{a-o}{p-f}tn,NA
8234,4059,געזעמל,NOUN,1,מל,-el,אן דעם געזעמל,an,dem,geseml,an dem geseml,NA
3833,7786,געזעצליכע,ADJ,1,כע,-e,א געזעצליכע מאנארכיע,a,gesezli{k-ch}e,m{a-o}n{a-o}r{k-ch}ie,a gesezli{k-ch}e m{a-o}n{a-o}r{k-ch}ie,NA
8066,3862,געטראפן,NOUN,1,פן,-en,א מינע געטראפן,a,mine,getr{a-o}{p-f}n,a mine getr{a-o}{p-f}n,NA
1948,3929,געלוגענע,ADJ,1,ע,-e,א געלוגענע אפערציע,a,gel{u-o}gene,a{p-f}erzie,a gel{u-o}gene a{p-f}erzie,NA
3623,7386,געלונגענע,ADJ,1,ע,-e,א געלונגענע בעל,a,gel{u-o}ngene,{b-v}el,a gel{u-o}ngene {b-v}el,NA
640,1334,געלונגענעם,ADJ,1,עם,-em,א געלונגענעם ווערטער,a,gel{u-o}ngenem,werter,a gel{u-o}ngenem werter,1
7504,3122,געלטליכע,NOUN,1,כע,-e,די אייראפעאישע געלטליכע,di,iir{a-o}{p-f}eische,geltli{k-ch}e,di iir{a-o}{p-f}eische geltli{k-ch}e,NA
854,1730,געליטענעם,ADJ,1,עם,-em,א געליטענעם צו,a,gelitenem,z{u-o},a gelitenem z{u-o},NA
1469,2900,געליכלע,ADJ,1,לע,-le,די געליכלע טייל,di,geli{k-ch}le,teil,di geli{k-ch}le teil,1
335,740,געלינקטע,ADJ,1,טע,-e,די געלינקטע ווערטער,di,gelinkte,werter,di gelinkte werter,1
909,1823,געלע,ADJ,1,לע,-le,די געלע וואקס,di,gele,w{a-o}kss,di gele w{a-o}kss,NA
329,731,געמיטלעכע,ADJ,1,כע,-e,די געמיטלעכע סגולה,di,gemitle{k-ch}e,ssg{u-o}lh,di gemitle{k-ch}e ssg{u-o}lh,NA
1609,3243,געמיינדע.,ADJ,1,דע,-e,די געמיינדע.,di,gemeinde.,NA,di gemeinde.,NA
188,429,געמיינזאמנע,ADJ,1,ע,-e,א געמיינזאמנע סיסטעם,a,gemeins{a-o}mne,ssisstem,a gemeins{a-o}mne ssisstem,NA
566,1199,געמישטע,ADJ,1,טע,-e,א געמישטע שולעס,a,gemischte,sch{u-o}less,a gemischte sch{u-o}less,NA
3186,6490,"געמישטע,",ADJ,1,טע,-e,"א געמישטע,",a,"gemischte,",NA,"a gemischte,",NA
4167,8527,גענאדע,ADJ,1,דע,-e,די גענאדע וואס,di,gen{a-o}de,w{a-o}ss,di gen{a-o}de w{a-o}ss,1
151,377,גענדערטע,ADJ,1,טע,-e,א גענדערטע ווערסיע,a,genderte,werssie,a genderte werssie,NA
748,1548,גענוגענדע,ADJ,1,דע,-e,א גענוגענדע הארמאן,a,gen{u-o}gende,h{a-o}rm{a-o}n,a gen{u-o}gende h{a-o}rm{a-o}n,NA
2353,4742,גענויע,ADJ,1,ע,-e,די גענויע פלאץ,di,gen{u-o}ie,{p-f}l{a-o}z,di gen{u-o}ie {p-f}l{a-o}z,NA
568,1203,געניאלע,ADJ,1,לע,-le,די געניאלע מנהגים,di,geni{a-o}le,mnhgim,di geni{a-o}le mnhgim,NA
1612,3251,געניטע,ADJ,1,טע,-e,די געניטע פילם,di,genite,{p-f}ilm,di genite {p-f}ilm,NA
1385,2740,גענעטישע,ADJ,1,ע,-e,די גענעטישע חלקים,di,genetische,chlkim,di genetische chlkim,NA
5226,431,גענעראציע,NOUN,1,ע,-e,א פינפטע גענעראציע,a,{p-f}in{p-f}te,gener{a-o}zie,a {p-f}in{p-f}te gener{a-o}zie,NA
4808,9854,גענשע,ADJ,1,ע,-e,דער גענשע גאס,der,gensche,g{a-o}ss,der gensche g{a-o}ss,NA
6329,1699,געסל,NOUN,1,סל,-el,א שטילע געסל,a,schtile,gessl,a schtile gessl,NA
528,1119,געפאדערטע,ADJ,1,טע,-e,די געפאדערטע מקורות,di,ge{p-f}{a-o}derte,mk{u-o}r{u-o}t,di ge{p-f}{a-o}derte mk{u-o}r{u-o}t,NA
10609,6895,געפאלנקייטן,NOUN,1,טן,-en,די דאזיקע געפאלנקייטן,di,d{a-o}sike,ge{p-f}{a-o}lnkeitn,di d{a-o}sike ge{p-f}{a-o}lnkeitn,NA
4811,9858,געפאלענע,ADJ,1,ע,-e,די געפאלענע זעלנער,di,ge{p-f}{a-o}lene,selner,di ge{p-f}{a-o}lene selner,NA
4550,9322,געפאנצערטע,ADJ,1,טע,-e,די געפאנצערטע קרעפטן,di,ge{p-f}{a-o}nzerte,kre{p-f}tn,di ge{p-f}{a-o}nzerte kre{p-f}tn,NA
8325,4167,געפארן,NOUN,1,רן,-en,די גרעסטע געפארן,di,gresste,ge{p-f}{a-o}rn,di gresste ge{p-f}{a-o}rn,NA
12251,8912,געפארעמטע,NOUN,1,טע,-e,די הארטע געפארעמטע,di,h{a-o}rte,ge{p-f}{a-o}remte,di h{a-o}rte ge{p-f}{a-o}remte,NA
473,1025,געפארשטע,ADJ,1,טע,-e,די געפארשטע אביעקטן,di,ge{p-f}{a-o}rschte,{a-o}{b-v}iektn,di ge{p-f}{a-o}rschte {a-o}{b-v}iektn,1
4658,9514,געפילטע,ADJ,1,טע,-e,די געפילטע פיש,di,ge{p-f}ilte,{p-f}isch,di ge{p-f}ilte {p-f}isch,NA
12283,8945,געפיקעלטע,NOUN,1,טע,-e,א קליינע געפיקעלטע,a,kleine,ge{p-f}ikelte,a kleine ge{p-f}ikelte,NA
312,706,געפלאנטע,ADJ,1,טע,-e,די געפלאנטע דאטע,di,ge{p-f}l{a-o}nte,d{a-o}te,di ge{p-f}l{a-o}nte d{a-o}te,NA
1465,2893,געפרוירענע,ADJ,1,ע,-e,א געפרוירענע צושפייז,a,ge{p-f}r{u-o}irene,z{u-o}sch{p-f}eis,a ge{p-f}r{u-o}irene z{u-o}sch{p-f}eis,NA
3740,7596,געציילטע,ADJ,1,טע,-e,די געציילטע חסידישע,di,gezeilte,chssidische,di gezeilte chssidische,NA
2311,4658,געקלויבטע,ADJ,1,טע,-e,א געקלויבטע צאל,a,gekl{u-o}i{b-v}te,z{a-o}l,a gekl{u-o}i{b-v}te z{a-o}l,NA
1272,2524,געקליבענע,ADJ,1,ע,-e,א געקליבענע גרופע,a,gekli{b-v}ene,gr{u-o}{p-f}e,a gekli{b-v}ene gr{u-o}{p-f}e,1
2208,4433,געראטנסטע,ADJ,1,טע,-e,די געראטנסטע מיליטערישע,di,ger{a-o}tnsste,militerische,di ger{a-o}tnsste militerische,NA
5299,518,גערופן,NOUN,1,פן,-en,די פירמע גערופן,di,{p-f}irme,ger{u-o}{p-f}n,di {p-f}irme ger{u-o}{p-f}n,NA
1694,3431,געריכטיקע,ADJ,1,קע,-e,די געריכטיקע מאכט,di,geri{k-ch}tike,m{a-o}{k-ch}t,di geri{k-ch}tike m{a-o}{k-ch}t,NA
3528,7192,גערמאנישע,ADJ,1,ע,-e,די גערמאנישע שבטים,di,germ{a-o}nische,sch{b-v}tim,di germ{a-o}nische sch{b-v}tim,NA
4407,9067,געשאפענע,ADJ,1,ע,-e,די געשאפענע אטמאספערע,di,gesch{a-o}{p-f}ene,{a-o}tm{a-o}ss{p-f}ere,di gesch{a-o}{p-f}ene {a-o}tm{a-o}ss{p-f}ere,NA
190,433,געשאצטע,ADJ,1,טע,-e,א געשאצטע 40,a,gesch{a-o}zte,40,a gesch{a-o}zte 40,NA
2646,5314,געשטארבנעם,ADJ,1,עם,-em,א געשטארבנעם קינד,a,gescht{a-o}r{b-v}nem,kind,a gescht{a-o}r{b-v}nem kind,NA
4432,9124,געשטיקטע,ADJ,1,טע,-e,די געשטיקטע אנגעלייגטע,di,geschtikte,{a-o}ngeleigte,di geschtikte {a-o}ngeleigte,NA
886,1780,"געשיכטע,",ADJ,1,טע,-e,"דער געשיכטע,",der,"geschi{k-ch}te,",NA,"der geschi{k-ch}te,",NA
883,1777,געשיכטע.,ADJ,1,טע,-e,דער געשיכטע.,der,geschi{k-ch}te.,NA,der geschi{k-ch}te.,NA
718,1498,געשמאקע,ADJ,1,קע,-e,א געשמאקע מאכל,a,geschm{a-o}ke,m{a-o}{k-ch}l,a geschm{a-o}ke m{a-o}{k-ch}l,NA
8957,4920,געשעפטן,NOUN,1,טן,-en,די גרויסע געשעפטן,di,gr{u-o}isse,gesche{p-f}tn,di gr{u-o}isse gesche{p-f}tn,NA
1663,3364,געשריבענע,ADJ,1,ע,-e,די געשריבענע היסטאריע,di,geschri{b-v}ene,hisst{a-o}rie,di geschri{b-v}ene hisst{a-o}rie,NA
2237,4494,געשריבענעם,ADJ,1,עם,-em,א געשריבענעם סימבאל,a,geschri{b-v}enem,ssim{b-v}{a-o}l,a geschri{b-v}enem ssim{b-v}{a-o}l,NA
3345,6841,גראבע,ADJ,1,בע,-e,די גראבע קישקע,di,gr{a-o}{b-v}e,kischke,di gr{a-o}{b-v}e kischke,NA
1172,2331,גראוויטאציע,ADJ,1,ע,-e,די גראוויטאציע איז,di,gr{a-o}wit{a-o}zie,is,di gr{a-o}wit{a-o}zie is,NA
2786,5652,גראנדיעזע,ADJ,1,זע,-e,דאס גראנדיעזע פלאן,d{a-o}ss,gr{a-o}ndiese,{p-f}l{a-o}n,d{a-o}ss gr{a-o}ndiese {p-f}l{a-o}n,NA
12792,9563,גראפנשאפטן,NOUN,1,טן,-en,די היינטיקע גראפנשאפטן,di,heintike,gr{a-o}{p-f}nsch{a-o}{p-f}tn,di heintike gr{a-o}{p-f}nsch{a-o}{p-f}tn,NA
4699,9579,גרוזינישע,ADJ,1,ע,-e,די גרוזינישע יידן,di,gr{u-o}sinische,eidn,di gr{u-o}sinische eidn,NA
3306,6745,גרויזאמע,ADJ,1,מע,-e,די גרויזאמע אקטן,di,gr{u-o}is{a-o}me,{a-o}ktn,di gr{u-o}is{a-o}me {a-o}ktn,NA
1339,2661,גרויזאַמע,ADJ,1,מע,-e,די גרויזאַמע געשעענישן,di,gr{u-o}is{a-o}ַme,gescheenischn,di gr{u-o}is{a-o}ַme gescheenischn,NA
1289,2555,גרויםע,ADJ,1,ע,-e,א גרויםע צאל,a,gr{u-o}ime,z{a-o}l,a gr{u-o}ime z{a-o}l,NA
4704,9588,גרויסבריטאניע,ADJ,1,ע,-e,דעם גרויסבריטאניע קעניגרייך,dem,gr{u-o}iss{b-v}rit{a-o}nie,kenigreich,dem gr{u-o}iss{b-v}rit{a-o}nie kenigreich,NA
94,231,גרויסבריטאנישע,ADJ,1,ע,-e,דאס גרויסבריטאנישע קעניגרייך,d{a-o}ss,gr{u-o}iss{b-v}rit{a-o}nische,kenigreich,d{a-o}ss gr{u-o}iss{b-v}rit{a-o}nische kenigreich,NA
3280,6700,גרויסטע,ADJ,1,טע,-e,די גרויסטע אוידיענץ,di,gr{u-o}isste,a{u-o}idienz,di gr{u-o}isste a{u-o}idienz,NA
1826,3683,גרױסע,ADJ,1,סע,-e,די גרױסע גרופּע,di,grױsse,gr{u-o}{p-f}ּe,di grױsse gr{u-o}{p-f}ּe,NA
4073,8316,גרויסע.,ADJ,1,סע,-e,די גרויסע.,di,gr{u-o}isse.,NA,di gr{u-o}isse.,NA
4711,9601,גרויספוילישע,ADJ,1,ע,-e,די גרויספוילישע וואיעוואדעשאפט,di,gr{u-o}iss{p-f}{u-o}ilische,wiew{a-o}desch{a-o}{p-f}t,di gr{u-o}iss{p-f}{u-o}ilische wiew{a-o}desch{a-o}{p-f}t,1
316,710,גרונדענע,ADJ,1,ע,-e,א גרונדענע ווערסיע,a,gr{u-o}ndene,werssie,a gr{u-o}ndene werssie,NA
4683,9552,גרונדענעם,ADJ,1,עם,-em,א גרונדענעם כח,a,gr{u-o}ndenem,{k-ch}ch,a gr{u-o}ndenem {k-ch}ch,NA
2963,6031,גרונט-טעארעם,ADJ,1,עם,-em,דעם גרונט-טעארעם פון,dem,gr{u-o}nt-te{a-o}rem,von,dem gr{u-o}nt-te{a-o}rem von,NA
304,691,גרונטיקע,ADJ,1,קע,-e,א גרונטיקע ווערסיע,a,gr{u-o}ntike,werssie,a gr{u-o}ntike werssie,NA
2566,5176,"גרופע,",ADJ,1,פע,-e,"דער גרופע,",der,"gr{u-o}{p-f}e,",NA,"der gr{u-o}{p-f}e,",NA
1364,2704,"גרופּע,",ADJ,1,ע,-e,"די גרופּע,",di,"gr{u-o}{p-f}ּe,",NA,"di gr{u-o}{p-f}ּe,",NA
4723,9630,גרופע:,ADJ,1,פע,-e,דער גרופע:,der,gr{u-o}{p-f}e:,NA,der gr{u-o}{p-f}e:,NA
2029,4064,גרופע.,ADJ,1,פע,-e,א גרופע.,a,gr{u-o}{p-f}e.,NA,a gr{u-o}{p-f}e.,NA
4271,8764,גרופּע.,ADJ,1,ע,-e,דער גרופּע.,der,gr{u-o}{p-f}ּe.,NA,der gr{u-o}{p-f}ּe.,NA
8561,4434,גריכן,NOUN,1,כן,-en,די אוראלטע גריכן,di,a{u-o}r{a-o}lte,gri{k-ch}n,di a{u-o}r{a-o}lte gri{k-ch}n,NA
4732,9660,גרילצנדע,ADJ,1,דע,-e,די גרילצנדע סאווע,di,grilznde,ss{a-o}we,di grilznde ss{a-o}we,NA
10604,6888,גרין-באדעקטע,NOUN,1,טע,-e,די הויכע גרין-באדעקטע,di,h{u-o}i{k-ch}e,grin-{b-v}{a-o}dekte,di h{u-o}i{k-ch}e grin-{b-v}{a-o}dekte,NA
1211,2408,גרינגסטע,ADJ,1,טע,-e,די גרינגסטע וועג,di,gringsste,weg,di gringsste weg,NA
1312,2606,גרינגע,ADJ,1,גע,-e,א גרינגע ארבעט,a,gringe,{a-o}r{b-v}et,a gringe {a-o}r{b-v}et,NA
2254,4532,גרינע,ADJ,1,ע,-e,דער גרינע וואלד,der,grine,w{a-o}ld,der grine w{a-o}ld,NA
756,1565,גרינעם,ADJ,1,עם,-em,א גרינעם קאליר,a,grinem,k{a-o}lir,a grinem k{a-o}lir,NA
4755,9733,גריפע.,ADJ,1,פע,-e,די גריפע.,di,gri{p-f}e.,NA,di gri{p-f}e.,NA
790,1616,גרסטע,ADJ,1,טע,-e,די גרסטע שיפבויעריי,di,grsste,schi{p-f}{b-v}{u-o}ierei,di grsste schi{p-f}{b-v}{u-o}ierei,NA
4503,9246,"גרעסטע,",ADJ,1,טע,-e,"די גרעסטע,",di,"gresste,",NA,"di gresste,",NA
10667,6973,דאזיגן,NOUN,1,גן,-en,אן דעם דאזיגן,an,dem,d{a-o}sign,an dem d{a-o}sign,NA
254,591,דאזיגע,ADJ,1,גע,-e,די דאזיגע קאודס,di,d{a-o}sige,k{a-o}{u-o}dss,di d{a-o}sige k{a-o}{u-o}dss,NA
4284,8784,דאָזיגע,ADJ,1,גע,-e,די דאָזיגע פירמע,di,d{a-o}ָsige,{p-f}irme,di d{a-o}ָsige {p-f}irme,NA
313,707,דאזיקע,ADJ,1,קע,-e,די דאזיקע באפרייונג,di,d{a-o}sike,{b-v}{a-o}{p-f}rei{u-o}ng,di d{a-o}sike {b-v}{a-o}{p-f}rei{u-o}ng,NA
275,638,דאָזיקע,ADJ,1,קע,-e,די דאָזיקע ווערעם,di,d{a-o}ָsike,werem,di d{a-o}ָsike werem,NA
6201,1551,דאזע,NOUN,1,זע,-e,די ריכטיגע דאזע,di,ri{k-ch}tige,d{a-o}se,di ri{k-ch}tige d{a-o}se,NA
13060,9885,דאטן,NOUN,1,טן,-en,די זעלבע דאטן,di,sel{b-v}e,d{a-o}tn,di sel{b-v}e d{a-o}tn,NA
591,1239,דאטנבאזע,ADJ,1,זע,-e,די דאטנבאזע פון,di,d{a-o}tn{b-v}{a-o}se,von,di d{a-o}tn{b-v}{a-o}se von,NA
176,415,דאַטע,ADJ,1,טע,-e,די דאַטע זענען,di,d{a-o}ַte,senen,di d{a-o}ַte senen,NA
5377,604,דאטשע-שיף,NOUN,1,ע,-e,די גרעסטע דאטשע-שיף,di,gresste,d{a-o}tsche-schif,di gresste d{a-o}tsche-schif,NA
1889,3831,דאמינאנטע,ADJ,1,טע,-e,די דאמינאנטע רעליגיע,di,d{a-o}min{a-o}nte,religie,di d{a-o}min{a-o}nte religie,NA
4838,9915,דאמיניקאנישע,ADJ,1,ע,-e,די דאמיניקאנישע רעפובליק,di,d{a-o}minik{a-o}nische,re{p-f}{u-o}{b-v}lik,di d{a-o}minik{a-o}nische re{p-f}{u-o}{b-v}lik,NA
3997,8153,דאַמלסטיקע,ADJ,1,קע,-e,"די דאַמלסטיקע """,di,d{a-o}ַmlsstike,,"di d{a-o}ַmlsstike """,NA
13097,9931,דאמפמאטארן,NOUN,1,רן,-en,די ערשטע דאמפמאטארן,di,erschte,d{a-o}m{p-f}m{a-o}t{a-o}rn,di erschte d{a-o}m{p-f}m{a-o}t{a-o}rn,NA
3295,6724,דאפעלטע,ADJ,1,טע,-e,די דאפעלטע אקט,di,d{a-o}{p-f}elte,{a-o}kt,di d{a-o}{p-f}elte {a-o}kt,NA
12650,9392,דאקומענטן,NOUN,1,טן,-en,די נויטיגע דאקומענטן,di,n{u-o}itige,d{a-o}k{u-o}mentn,di n{u-o}itige d{a-o}k{u-o}mentn,NA
370,817,דאקטוירישע,ADJ,1,ע,-e,אן דאקטוירישע הילף,an,d{a-o}kt{u-o}irische,hilf,an d{a-o}kt{u-o}irische hilf,1
1171,2329,דארטיגע,ADJ,1,גע,-e,די דארטיגע איינוואוינער,di,d{a-o}rtige,iinw{a-o}{u-o}iner,di d{a-o}rtige iinw{a-o}{u-o}iner,NA
1283,2545,דארטיקע,ADJ,1,קע,-e,די דארטיקע ״,di,d{a-o}rtike,״,di d{a-o}rtike ״,NA
7427,3025,דארפן,NOUN,1,פן,-en,די איבעריגע דארפן,di,i{b-v}erige,d{a-o}r{p-f}n,di i{b-v}erige d{a-o}r{p-f}n,NA
334,738,דויטשע,ADJ,1,ע,-e,די דויטשע באנק,di,d{u-o}itsche,{b-v}{a-o}nk,di d{u-o}itsche {b-v}{a-o}nk,NA
635,1326,דורכגעפאלענע,ADJ,1,ע,-e,די דורכגעפאלענע שלום,di,d{u-o}r{k-ch}ge{p-f}{a-o}lene,schl{u-o}m,di d{u-o}r{k-ch}ge{p-f}{a-o}lene schl{u-o}m,NA
13094,9926,דורכן,NOUN,1,כן,-en,די פארע דורכן,di,{p-f}{a-o}re,d{u-o}r{k-ch}n,di {p-f}{a-o}re d{u-o}r{k-ch}n,NA
775,1598,דורכשניטליכע,ADJ,1,כע,-e,די דורכשניטליכע טעמפעראטור,di,d{u-o}r{k-ch}schnitli{k-ch}e,tem{p-f}er{a-o}t{u-o}r,di d{u-o}r{k-ch}schnitli{k-ch}e tem{p-f}er{a-o}t{u-o}r,NA
2578,5199,דורכשניטלעכע,ADJ,1,כע,-e,די דורכשניטלעכע ווייט,di,d{u-o}r{k-ch}schnitle{k-ch}e,weit,di d{u-o}r{k-ch}schnitle{k-ch}e weit,NA
12749,9512,דזשונגל,NOUN,1,גל,-el,די שווערע דזשונגל,di,schwere,dssch{u-o}ngl,di schwere dssch{u-o}ngl,NA
622,1305,"דזשיוונע,",ADJ,1,ע,-e,"די דזשיוונע,",di,"dsschiwne,",NA,"di dsschiwne,",NA
9603,5689,דיאלעקטן,NOUN,1,טן,-en,די לאקאלע דיאלעקטן,di,l{a-o}k{a-o}le,di{a-o}lektn,di l{a-o}k{a-o}le di{a-o}lektn,NA
8523,4383,דיאַלעקטן,NOUN,1,טן,-en,די יידישע דיאַלעקטן,di,eidische,di{a-o}ַlektn,di eidische di{a-o}ַlektn,NA
1181,2345,דיאפראגמע.,ADJ,1,מע,-e,די דיאפראגמע.,di,di{a-o}{p-f}r{a-o}gme.,NA,di di{a-o}{p-f}r{a-o}gme.,NA
2401,4833,דיארכיע,ADJ,1,ע,-e,א דיארכיע אומאפהענגיק,a,di{a-o}r{k-ch}ie,a{u-o}m{a-o}{p-f}hengik,a di{a-o}r{k-ch}ie a{u-o}m{a-o}{p-f}hengik,NA
3021,6163,דייטשישע,ADJ,1,ע,-e,די דייטשישע קהילה,di,deitschische,khilh,di deitschische khilh,NA
63,153,דייטשע,ADJ,1,ע,-e,די דייטשע אימפעריע,di,deitsche,im{p-f}erie,di deitsche im{p-f}erie,1
3444,7031,דײַטשע,ADJ,1,ע,-e,די דײַטשע רשעים,di,dײַtsche,rscheim,di dײַtsche rscheim,NA
4463,9186,דימענסיע,ADJ,1,ע,-e,דער דימענסיע פון,der,dimenssie,von,der dimenssie von,NA
12215,8870,דימפלאמאטישע,NOUN,1,ע,-e,די לעצטע דימפלאמאטישע,di,lezte,dim{p-f}l{a-o}m{a-o}tische,di lezte dim{p-f}l{a-o}m{a-o}tische,NA
2439,4903,דינאַסטיע,ADJ,1,ע,-e,די דינאַסטיע האט,di,din{a-o}ַsstie,h{a-o}t,di din{a-o}ַsstie h{a-o}t,NA
3543,7222,"דינאסטיע,",ADJ,1,ע,-e,"דער דינאסטיע,",der,"din{a-o}sstie,",NA,"der din{a-o}sstie,",NA
3160,6436,דינאסטיע.,ADJ,1,ע,-e,די דינאסטיע.,di,din{a-o}sstie.,NA,di din{a-o}sstie.,NA
203,462,דינע,ADJ,1,ע,-e,א דינע שטריק,a,dine,schtrik,a dine schtrik,NA
1031,2037,דיסטריביטיאציע,ADJ,1,ע,-e,די דיסטריביטיאציע פון,di,disstri{b-v}iti{a-o}zie,von,di disstri{b-v}iti{a-o}zie von,NA
3355,6856,דיסערטאַציע,ADJ,1,ע,-e,די דיסערטאַציע אויף,di,dissert{a-o}ַzie,a{u-o}if,di dissert{a-o}ַzie a{u-o}if,NA
658,1370,דיסקוסיע,ADJ,1,ע,-e,א דיסקוסיע איבער,a,dissk{u-o}ssie,i{b-v}er,a dissk{u-o}ssie i{b-v}er,NA
6895,2392,דיעטע,NOUN,1,טע,-e,א גוטע דיעטע,a,g{u-o}te,diete,a g{u-o}te diete,NA
6011,1331,דיפלאמע,NOUN,1,מע,-e,אן אקאדעמישע דיפלאמע,an,{a-o}k{a-o}demische,di{p-f}l{a-o}me,an {a-o}k{a-o}demische di{p-f}l{a-o}me,NA
449,982,דיפרעסיע,ADJ,1,ע,-e,די דיפרעסיע יארן,di,di{p-f}ressie,i{a-o}rn,di di{p-f}ressie i{a-o}rn,NA
2798,5681,דיקטאטורישע,ADJ,1,ע,-e,א דיקטאטורישע רעזשים,a,dikt{a-o}t{u-o}rische,resschim,a dikt{a-o}t{u-o}rische resschim,NA
9344,5365,דיקטאטורן,NOUN,1,רן,-en,די רוסישע דיקטאטורן,di,r{u-o}ssische,dikt{a-o}t{u-o}rn,di r{u-o}ssische dikt{a-o}t{u-o}rn,NA
3716,7562,דיקע,ADJ,1,קע,-e,א דיקע בארד,a,dike,{b-v}{a-o}rd,a dike {b-v}{a-o}rd,NA
678,1420,דירעקטע,ADJ,1,טע,-e,די דירעקטע קאנסקעווענסן,di,direkte,k{a-o}nsskewenssn,di direkte k{a-o}nsskewenssn,NA
11884,8476,דע,NOUN,1,דע,-e,די פירמע דע,di,{p-f}irme,de,di {p-f}irme de,NA
957,1902,"דע-סטאליניזאציע,",ADJ,1,דע,-e,"די דע-סטאליניזאציע,",di,"de-sst{a-o}linis{a-o}zie,",NA,"di de-sst{a-o}linis{a-o}zie,",NA
2727,5516,דעבאטע.,ADJ,1,טע,-e,די דעבאטע.,di,de{b-v}{a-o}te.,NA,di de{b-v}{a-o}te.,NA
12653,9396,דעדאקטעבל,NOUN,1,בל,-el,א הויכע דעדאקטעבל,a,h{u-o}i{k-ch}e,ded{a-o}kte{b-v}l,a h{u-o}i{k-ch}e ded{a-o}kte{b-v}l,NA
928,1853,דעלגאציע,ADJ,1,ע,-e,די דעלגאציע איז,di,delg{a-o}zie,is,di delg{a-o}zie is,NA
927,1852,דעלעגאציע,ADJ,1,ע,-e,א דעלעגאציע צו,a,deleg{a-o}zie,z{u-o},a deleg{a-o}zie z{u-o},NA
504,1082,דעם.,ADJ,1,עם,-em,אן דעם.,an,dem.,NA,an dem.,NA
3026,6168,דעמאָגראַפישע,ADJ,1,ע,-e,די דעמאָגראַפישע פּרטים,di,dem{a-o}ָgr{a-o}ַ{p-f}ische,{p-f}ּrtim,di dem{a-o}ָgr{a-o}ַ{p-f}ische {p-f}ּrtim,NA
1652,3339,דעמאלטדיגע,ADJ,1,גע,-e,די דעמאלטדיגע וויכטיגע,di,dem{a-o}ltdige,wi{k-ch}tige,di dem{a-o}ltdige wi{k-ch}tige,NA
3403,6928,דעמאלטדיקע,ADJ,1,קע,-e,דער דעמאלטדיקע הויפטשטאט,der,dem{a-o}ltdike,h{u-o}i{p-f}tscht{a-o}t,der dem{a-o}ltdike h{u-o}i{p-f}tscht{a-o}t,NA
3929,8010,דעמאלטסדיגע,ADJ,1,גע,-e,די דעמאלטסדיגע געשעהנישן,di,dem{a-o}ltssdige,geschehnischn,di dem{a-o}ltssdige geschehnischn,NA
941,1878,דעמאלסיקע,ADJ,1,קע,-e,די דעמאלסיקע אראבער,di,dem{a-o}lssike,{a-o}r{a-o}{b-v}er,di dem{a-o}lssike {a-o}r{a-o}{b-v}er,NA
2800,5684,דעמאקראטיע.,ADJ,1,ע,-e,א דעמאקראטיע.,a,dem{a-o}kr{a-o}tie.,NA,a dem{a-o}kr{a-o}tie.,NA
11644,8174,דעמאקראטן,NOUN,1,טן,-en,די יונגע דעמאקראטן,di,i{u-o}nge,dem{a-o}kr{a-o}tn,di i{u-o}nge dem{a-o}kr{a-o}tn,NA
3321,6793,דעמאקראטשיע,ADJ,1,ע,-e,די דעמאקראטשיע פריימעריס,di,dem{a-o}kr{a-o}tschie,{p-f}reimeriss,di dem{a-o}kr{a-o}tschie {p-f}reimeriss,NA
3177,6474,דענישע,ADJ,1,ע,-e,די דענישע אינזלען,di,denische,inslen,di denische inslen,1
10084,6266,דעסטינאציע,NOUN,1,ע,-e,די אנגעגעבענע דעסטינאציע,di,{a-o}ngege{b-v}ene,desstin{a-o}zie,di {a-o}ngege{b-v}ene desstin{a-o}zie,NA
37,81,דעפארטאציע,ADJ,1,ע,-e,דער דעפארטאציע פון,der,de{p-f}{a-o}rt{a-o}zie,von,der de{p-f}{a-o}rt{a-o}zie von,NA
2329,4699,דעפענסיע,ADJ,1,ע,-e,דער דעפענסיע און,der,de{p-f}enssie,a{u-o}n,der de{p-f}enssie a{u-o}n,NA
3794,7705,"דעפענסיע,",ADJ,1,ע,-e,"דער דעפענסיע,",der,"de{p-f}enssie,",NA,"der de{p-f}enssie,",NA
3795,7706,דעפענסיע.,ADJ,1,ע,-e,די דעפענסיע.,di,de{p-f}enssie.,NA,di de{p-f}enssie.,NA
