"","id","token","pos","check","paradigm_he","paradigm_lat","kwic","art","adj","noun","latin","chk_ann"
"3836",8723,"דארפישע","ADJ",1,"ע","-e","די דארפישע איינוואוינערס","di","d{a-o}r{p-f}ische","iinw{a-o}{u-o}inerss","di d{a-o}r{p-f}ische iinw{a-o}{u-o}inerss",NA
"6513",2406,"דארפן","NOUN",1,"פן","-en","די איבעריגע דארפן","di","i{b-v}erige","d{a-o}r{p-f}n","di i{b-v}erige d{a-o}r{p-f}n",NA
"235",578,"דויטשע","ADJ",1,"ע","-e","די דויטשע באנק","di","d{u-o}itsche","{b-v}{a-o}nk","di d{u-o}itsche {b-v}{a-o}nk",NA
"11404",8136,"דוירהאפטיגע","NOUN",1,"גע","-e","א שטארקע דוירהאפטיגע","a","scht{a-o}rke","d{u-o}irh{a-o}{p-f}tige","a scht{a-o}rke d{u-o}irh{a-o}{p-f}tige",NA
"3651",8254,"דוכגעפאלענע","ADJ",1,"ע","-e","א דוכגעפאלענע ווען","a","d{u-o}{k-ch}ge{p-f}{a-o}lene","wen","a d{u-o}{k-ch}ge{p-f}{a-o}lene wen",NA
"457",1048,"דורכגעפאלענע","ADJ",1,"ע","-e","די דורכגעפאלענע שלום","di","d{u-o}r{k-ch}ge{p-f}{a-o}lene","schl{u-o}m","di d{u-o}r{k-ch}ge{p-f}{a-o}lene schl{u-o}m",NA
"11184",7882,"דורכן","NOUN",1,"כן","-en","די פארע דורכן","di","{p-f}{a-o}re","d{u-o}r{k-ch}n","di {p-f}{a-o}re d{u-o}r{k-ch}n",NA
"4231",9609,"דורכפירערדיקע","ADJ",1,"קע","-e","די דורכפירערדיקע אייגנשאפטן","di","d{u-o}r{k-ch}{p-f}irerdike","iignsch{a-o}{p-f}tn","di d{u-o}r{k-ch}{p-f}irerdike iignsch{a-o}{p-f}tn",NA
"563",1265,"דורכשניטליכע","ADJ",1,"כע","-e","די דורכשניטליכע טעמפעראטור","di","d{u-o}r{k-ch}schnitli{k-ch}e","tem{p-f}er{a-o}t{u-o}r","di d{u-o}r{k-ch}schnitli{k-ch}e tem{p-f}er{a-o}t{u-o}r",NA
"1888",4166,"דורכשניטלעכע","ADJ",1,"כע","-e","די דורכשניטלעכע ווייט","di","d{u-o}r{k-ch}schnitle{k-ch}e","weit","di d{u-o}r{k-ch}schnitle{k-ch}e weit",NA
"4342",9867,"דורשניטליכע","ADJ",1,"כע","-e","די דורשניטליכע ראטע","di","d{u-o}rschnitli{k-ch}e","r{a-o}te","di d{u-o}rschnitli{k-ch}e r{a-o}te",NA
"10914",7571,"דזשונגל","NOUN",1,"גל","-el","די שווערע דזשונגל","di","schwere","dssch{u-o}ngl","di schwere dssch{u-o}ngl",NA
"1730",3823,"דזשי-עם","ADJ",1,"עם","-em","א דזשי-עם אויטא","a","dsschi-em","a{u-o}it{a-o}","a dsschi-em a{u-o}it{a-o}",NA
"8338",4558,"דיאלעקטן","NOUN",1,"טן","-en","די לאקאלע דיאלעקטן","di","l{a-o}k{a-o}le","di{a-o}lektn","di l{a-o}k{a-o}le di{a-o}lektn",NA
"1747",3857,"דיארכיע","ADJ",1,"ע","-e","א דיארכיע אומאפהענגיק","a","di{a-o}r{k-ch}ie","a{u-o}m{a-o}{p-f}hengik","a di{a-o}r{k-ch}ie a{u-o}m{a-o}{p-f}hengik",NA
"4121",9382,"דייטיקע","ADJ",1,"קע","-e","די דייטיקע עטנישע","di","deitike","etnische","di deitike etnische",NA
"2199",4936,"דייטשישע","ADJ",1,"ע","-e","די דייטשישע קהילה","di","deitschische","khilh","di deitschische khilh",NA
"2487",5604,"דײַטשע","ADJ",1,"ע","-e","די דײַטשע רשעים","di","dײַtsche","rscheim","di dײַtsche rscheim",NA
"11318",8038,"דייעטע","NOUN",1,"טע","-e","א שטארקע דייעטע","a","scht{a-o}rke","deiete","a scht{a-o}rke deiete",NA
"3845",8750,"דיישטע","ADJ",1,"טע","-e","די דיישטע עקאנאמיע","di","deischte","ek{a-o}n{a-o}mie","di deischte ek{a-o}n{a-o}mie",NA
"3876",8831,"דימענסיע","ADJ",1,"ע","-e","די דימענסיע דער","di","dimenssie","der","di dimenssie der",NA
"10468",7063,"דימפלאמאטישע","NOUN",1,"ע","-e","די לעצטע דימפלאמאטישע","di","lezte","dim{p-f}l{a-o}m{a-o}tische","di lezte dim{p-f}l{a-o}m{a-o}tische",NA
"1778",3912,"דינאַסטיע","ADJ",1,"ע","-e","די דינאַסטיע האט","di","din{a-o}ַsstie","h{a-o}t","di din{a-o}ַsstie h{a-o}t",NA
"155",391,"דינע","ADJ",1,"ע","-e","א דינע שטריק","a","dine","schtrik","a dine schtrik",NA
"2424",5468,"דיסערטאַציע","ADJ",1,"ע","-e","די דיסערטאַציע אויף","di","dissert{a-o}ַzie","a{u-o}if","di dissert{a-o}ַzie a{u-o}if",NA
"475",1084,"דיסקוסיע","ADJ",1,"ע","-e","א דיסקוסיע איבער","a","dissk{u-o}ssie","i{b-v}er","a dissk{u-o}ssie i{b-v}er",NA
"6074",1896,"דיעטע","NOUN",1,"טע","-e","א גוטע דיעטע","a","g{u-o}te","diete","a g{u-o}te diete",NA
"5336",1053,"דיפלאמע","NOUN",1,"מע","-e","אן אקאדעמישע דיפלאמע","an","{a-o}k{a-o}demische","di{p-f}l{a-o}me","an {a-o}k{a-o}demische di{p-f}l{a-o}me",NA
"324",772,"דיפרעסיע","ADJ",1,"ע","-e","די דיפרעסיע יארן","di","di{p-f}ressie","i{a-o}rn","di di{p-f}ressie i{a-o}rn",NA
"2044",4552,"דיקטאטורישע","ADJ",1,"ע","-e","א דיקטאטורישע רעזשים","a","dikt{a-o}t{u-o}rische","resschim","a dikt{a-o}t{u-o}rische resschim",NA
"8113",4294,"דיקטאטורן","NOUN",1,"רן","-en","די רוסישע דיקטאטורן","di","r{u-o}ssische","dikt{a-o}t{u-o}rn","di r{u-o}ssische dikt{a-o}t{u-o}rn",NA
"2686",6027,"דיקע","ADJ",1,"קע","-e","א דיקע בארד","a","dike","{b-v}{a-o}rd","a dike {b-v}{a-o}rd",NA
"11699",8472,"דירעקטארן","NOUN",1,"רן","-en","די אלוועלטליכע דירעקטארן","di","{a-o}lweltli{k-ch}e","direkt{a-o}rn","di {a-o}lweltli{k-ch}e direkt{a-o}rn",NA
"491",1127,"דירעקטע","ADJ",1,"טע","-e","די דירעקטע קאנסקעווענסן","di","direkte","k{a-o}nsskewenssn","di direkte k{a-o}nsskewenssn",NA
"4304",9756,"דלאניע","ADJ",1,"ע","-e","דער דלאניע זעט","der","dl{a-o}nie","set","der dl{a-o}nie set",NA
"10200",6757,"דע","NOUN",1,"דע","-e","די פירמע דע","di","{p-f}irme","de","di {p-f}irme de",NA
"10576",7185,"דעבאטע","NOUN",1,"טע","-e","א גרויסע דעבאטע","a","gr{u-o}isse","de{b-v}{a-o}te","a gr{u-o}isse de{b-v}{a-o}te",NA
"10837",7484,"דעדאקטעבל","NOUN",1,"בל","-el","א הויכע דעדאקטעבל","a","h{u-o}i{k-ch}e","ded{a-o}kte{b-v}l","a h{u-o}i{k-ch}e ded{a-o}kte{b-v}l",NA
"11647",8408,"דעלגירטן","NOUN",1,"טן","-en","די ארטאדאקסישע דעלגירטן","di","{a-o}rt{a-o}d{a-o}kssische","delgirtn","di {a-o}rt{a-o}d{a-o}kssische delgirtn",NA
"681",1475,"דעלעגאציע","ADJ",1,"ע","-e","א דעלעגאציע צו","a","deleg{a-o}zie","z{u-o}","a deleg{a-o}zie z{u-o}",NA
"1193",2646,"דעמאלטדיגע","ADJ",1,"גע","-e","די דעמאלטדיגע וויכטיגע","di","dem{a-o}ltdige","wi{k-ch}tige","di dem{a-o}ltdige wi{k-ch}tige",NA
"2455",5519,"דעמאלטדיקע","ADJ",1,"קע","-e","דער דעמאלטדיקע הויפטשטאט","der","dem{a-o}ltdike","h{u-o}i{p-f}tscht{a-o}t","der dem{a-o}ltdike h{u-o}i{p-f}tscht{a-o}t",NA
"2853",6401,"דעמאלטסדיגע","ADJ",1,"גע","-e","די דעמאלטסדיגע געשעהנישן","di","dem{a-o}ltssdige","geschehnischn","di dem{a-o}ltssdige geschehnischn",NA
"3578",8068,"דעמאלטסדיקע","ADJ",1,"קע","-e","דעם דעמאלטסדיקע צייטונג","dem","dem{a-o}ltssdike","zeit{u-o}ng","dem dem{a-o}ltssdike zeit{u-o}ng",NA
"690",1496,"דעמאלסיקע","ADJ",1,"קע","-e","די דעמאלסיקע אראבער","di","dem{a-o}lssike","{a-o}r{a-o}{b-v}er","di dem{a-o}lssike {a-o}r{a-o}{b-v}er",NA
"10003",6515,"דעמאקראטן","NOUN",1,"טן","-en","די יונגע דעמאקראטן","di","i{u-o}nge","dem{a-o}kr{a-o}tn","di i{u-o}nge dem{a-o}kr{a-o}tn",NA
"2408",5425,"דעמאקראטשיע","ADJ",1,"ע","-e","די דעמאקראטשיע פריימעריס","di","dem{a-o}kr{a-o}tschie","{p-f}reimeriss","di dem{a-o}kr{a-o}tschie {p-f}reimeriss",NA
"3982",9039,"דעמיליטאריזירטע","ADJ",1,"טע","-e","א דעמיליטאריזירטע זאנע","a","demilit{a-o}risirte","s{a-o}ne","a demilit{a-o}risirte s{a-o}ne",NA
"3981",9038,"דעמיליטאַריזירטע","ADJ",1,"טע","-e","א דעמיליטאַריזירטע זאנע","a","demilit{a-o}ַrisirte","s{a-o}ne","a demilit{a-o}ַrisirte s{a-o}ne",NA
"8716",4997,"דעסטינאציע","NOUN",1,"ע","-e","די אנגעגעבענע דעסטינאציע","di","{a-o}ngege{b-v}ene","desstin{a-o}zie","di {a-o}ngege{b-v}ene desstin{a-o}zie",NA
"8634",4901,"דעפיניציע","NOUN",1,"ע","-e","די געוויינטלעכע דעפיניציע","di","geweintle{k-ch}e","de{p-f}inizie","di geweintle{k-ch}e de{p-f}inizie",NA
"12213",9082,"דעפעניציע","NOUN",1,"ע","-e","א טרוקענע דעפעניציע","a","tr{u-o}kene","de{p-f}enizie","a tr{u-o}kene de{p-f}enizie",NA
"1697",3752,"דעפענסיע","ADJ",1,"ע","-e","דער דעפענסיע און","der","de{p-f}enssie","a{u-o}n","der de{p-f}enssie a{u-o}n",NA
"1751",3861,"דעצימאלע","ADJ",1,"לע","-le","א דעצימאלע טעמפעראטור","a","dezim{a-o}le","tem{p-f}er{a-o}t{u-o}r","a dezim{a-o}le tem{p-f}er{a-o}t{u-o}r",NA
"11703",8476,"דעקל","NOUN",1,"קל","-el","א הארטע דעקל","a","h{a-o}rte","dekl","a h{a-o}rte dekl",NA
"7183",3239,"דעקלאראציע","NOUN",1,"ע","-e","די אלוועלטלעכע דעקלאראציע","di","{a-o}lweltle{k-ch}e","dekl{a-o}r{a-o}zie","di {a-o}lweltle{k-ch}e dekl{a-o}r{a-o}zie",NA
"2716",6085,"דערהויבענע","ADJ",1,"ע","-e","דער דערהויבענע הייליקייט","der","derh{u-o}i{b-v}ene","heilikeit","der derh{u-o}i{b-v}ene heilikeit",NA
"8250",4452,"דערויסענדע","NOUN",1,"דע","-e","די רינדעכיגע דערויסענדע","di","rinde{k-ch}ige","der{u-o}issende","di rinde{k-ch}ige der{u-o}issende",NA
"3908",8893,"דערנעבנדיקע","ADJ",1,"קע","-e","די דערנעבנדיקע גבעת","di","derne{b-v}ndike","g{b-v}et","di derne{b-v}ndike g{b-v}et",NA
"7704",3836,"דערפל","NOUN",1,"פל","-el","א צווייטע דערפל","a","zweite","der{p-f}l","a zweite der{p-f}l",NA
"3259",7363,"דראווע","ADJ",1,"ע","-e","דעם דראווע דורכאויס","dem","dr{a-o}we","d{u-o}r{k-ch}{a-o}{u-o}iss","dem dr{a-o}we d{u-o}r{k-ch}{a-o}{u-o}iss",NA
"5589",1332,"דראטן","NOUN",1,"טן","-en","די נויטיגע דראטן","di","n{u-o}itige","dr{a-o}tn","di n{u-o}itige dr{a-o}tn",NA
"4074",9264,"דראמע","ADJ",1,"מע","-e","די דראמע וואו","di","dr{a-o}me","w{a-o}{u-o}","di dr{a-o}me w{a-o}{u-o}",NA
"4365",9912,"דראסטישע","ADJ",1,"ע","-e","די דראסטישע פארקערטקייטען","di","dr{a-o}sstische","{p-f}{a-o}rkertkeiten","di dr{a-o}sstische {p-f}{a-o}rkertkeiten",NA
"109",291,"דרויסנדיגע","ADJ",1,"גע","-e","די דרויסנדיגע סטרוקטור","di","dr{u-o}issndige","sstr{u-o}kt{u-o}r","di dr{u-o}issndige sstr{u-o}kt{u-o}r",NA
"3350",7533,"דרויסנדיקע","ADJ",1,"קע","-e","די דרויסנדיקע וועלט","di","dr{u-o}issndike","welt","di dr{u-o}issndike welt",NA
"2608",5860,"דרויסענדיגע","ADJ",1,"גע","-e","די דרויסענדיגע טויערן","di","dr{u-o}issendige","t{u-o}iern","di dr{u-o}issendige t{u-o}iern",NA
"2253",5038,"דרויסענדע","ADJ",1,"דע","-e","די דרויסענדע ווענט","di","dr{u-o}issende","went","di dr{u-o}issende went",NA
"1704",3762,"דרומדיקע","ADJ",1,"קע","-e","די דרומדיקע שטאטן","di","dr{u-o}mdike","scht{a-o}tn","di dr{u-o}mdike scht{a-o}tn",NA
"11709",8483,"דריטל","NOUN",1,"טל","-el","די ערשטע דריטל","di","erschte","dritl","di erschte dritl",NA
"20",53,"דריטע","ADJ",1,"טע","-e","דאס דריטע יאר","d{a-o}ss","drite","i{a-o}r","d{a-o}ss drite i{a-o}r",NA
"121",331,"דריטשע","ADJ",1,"ע","-e","די דריטשע גרעסטע","di","dritsche","gresste","di dritsche gresste",NA
"3488",7866,"דריי-שלוכטן-דאמבע","ADJ",1,"בע","-e","די דריי-שלוכטן-דאמבע אויפן","di","drei-schl{u-o}{k-ch}tn-d{a-o}m{b-v}e","oifn","di drei-schl{u-o}{k-ch}tn-d{a-o}m{b-v}e oifn",NA
"50",129,"דרייצנטע","ADJ",1,"טע","-e","די דרייצנטע אמענדירונג","di","dreiznte","{a-o}mendir{u-o}ng","di dreiznte {a-o}mendir{u-o}ng",NA
"4754",410,"האבן","NOUN",1,"בן","-en","די פירמע האבן","di","{p-f}irme","h{a-o}{b-v}n","di {p-f}irme h{a-o}{b-v}n",NA
"3624",8191,"האוואישע","ADJ",1,"ע","-e","די האוואישע אינזלען","di","h{a-o}wische","inslen","di h{a-o}wische inslen",1
"722",1565,"האלאנדישע","ADJ",1,"ע","-e","דאס האלאנדישע קעניגרייך","d{a-o}ss","h{a-o}l{a-o}ndische","kenigreich","d{a-o}ss h{a-o}l{a-o}ndische kenigreich",NA
"4220",9579,"האלב-אפריקאנישע","ADJ",1,"ע","-e","די האלב-אפריקאנישע מענטשן","di","h{a-o}l{b-v}-a{p-f}rik{a-o}nische","mentschn","di h{a-o}l{b-v}-a{p-f}rik{a-o}nische mentschn",NA
"183",468,"האלבע","ADJ",1,"בע","-e","א האלבע און","a","h{a-o}l{b-v}e","a{u-o}n","a h{a-o}l{b-v}e a{u-o}n",NA
"7712",3845,"האלטבארע","NOUN",1,"רע","-e","די אלע האלטבארע","di","{a-o}le","h{a-o}lt{b-v}{a-o}re","di {a-o}le h{a-o}lt{b-v}{a-o}re",NA
"5427",1153,"האלטן","NOUN",1,"טן","-en","די ליטווישע האלטן","di","litwische","h{a-o}ltn","di litwische h{a-o}ltn",NA
"43",110,"האלענדישע","ADJ",1,"ע","-e","די האלענדישע מזרח","di","h{a-o}lendische","msrch","di h{a-o}lendische msrch",NA
"2433",5484,"האלצערנע","ADJ",1,"ע","-e","די האלצערנע געביידע","di","h{a-o}lzerne","ge{b-v}eide","di h{a-o}lzerne ge{b-v}eide",NA
"4256",9650,"האמאסעקסואלע","ADJ",1,"לע","-le","די האמאסעקסואלע געמיינדעס","di","h{a-o}m{a-o}ssekss{u-o}{a-o}le","gemeindess","di h{a-o}m{a-o}ssekss{u-o}{a-o}le gemeindess",NA
"4272",9674,"האמעאפאטישע","ADJ",1,"ע","-e","די האמעאפאטישע מעדיצין","di","h{a-o}me{a-o}{p-f}{a-o}tische","medizin","di h{a-o}me{a-o}{p-f}{a-o}tische medizin",NA
"12752",9695,"האמעאפאטן","NOUN",1,"טן","-en","די קלאסישע האמעאפאטן","di","kl{a-o}ssische","h{a-o}me{a-o}{p-f}{a-o}tn","di kl{a-o}ssische h{a-o}me{a-o}{p-f}{a-o}tn",NA
"6306",2164,"האנדל","NOUN",1,"דל","-el","די גרעסטע האנדל","di","gresste","h{a-o}ndl","di gresste h{a-o}ndl",NA
"1667",3677,"האנט-געמאכטע","ADJ",1,"טע","-e","א האנט-געמאכטע זאך","a","h{a-o}nt-gem{a-o}{k-ch}te","s{a-o}ch","a h{a-o}nt-gem{a-o}{k-ch}te s{a-o}ch",1
"7106",3149,"האפן","NOUN",1,"פן","-en","די טערקישע האפן","di","terkische","h{a-o}{p-f}n","di terkische h{a-o}{p-f}n",NA
"9730",6188,"האפסבורגן","NOUN",1,"גן","-en","די שפאנישע האפסבורגן","di","sch{p-f}{a-o}nische","h{a-o}{p-f}ss{b-v}{u-o}rgn","di sch{p-f}{a-o}nische h{a-o}{p-f}ss{b-v}{u-o}rgn",NA
"3607",8156,"האקעלע","ADJ",1,"לע","-le","א האקעלע שטעלע","a","h{a-o}kele","schtele","a h{a-o}kele schtele",NA
"1743",3846,"הארבסטע","ADJ",1,"טע","-e","די הארבסטע עבירות","di","h{a-o}r{b-v}sste","e{b-v}ir{u-o}t","di h{a-o}r{b-v}sste e{b-v}ir{u-o}t",NA
"1625",3585,"הארבע","ADJ",1,"בע","-e","די הארבע אנטיסעמיטיזם","di","h{a-o}r{b-v}e","{a-o}ntissemitism","di h{a-o}r{b-v}e {a-o}ntissemitism",NA
"3355",7541,"הארטטע","ADJ",1,"טע","-e","דאס הארטטע כארעקטעריסטיק","d{a-o}ss","h{a-o}rtte","{k-ch}{a-o}rekterisstik","d{a-o}ss h{a-o}rtte {k-ch}{a-o}rekterisstik",NA
"9691",6141,"הארטן","NOUN",1,"טן","-en","דעם קליינעם הארטן","dem","kleinem","h{a-o}rtn","dem kleinem h{a-o}rtn",NA
"2997",6769,"הארטסטע","ADJ",1,"טע","-e","די הארטסטע מינעראל","di","h{a-o}rtsste","miner{a-o}l","di h{a-o}rtsste miner{a-o}l",NA
"525",1201,"הארטע","ADJ",1,"טע","-e","די הארטע אויסערליכע","di","h{a-o}rte","a{u-o}isserli{k-ch}e","di h{a-o}rte a{u-o}isserli{k-ch}e",NA
"6227",2075,"האריוואניע","NOUN",1,"ע","-e","די אייגענע האריוואניע","di","iigene","h{a-o}riw{a-o}nie","di iigene h{a-o}riw{a-o}nie",NA
"11387",8116,"הארן","NOUN",1,"רן","-en","א פראנצויזישע הארן","a","{p-f}r{a-o}nz{u-o}isische","h{a-o}rn","a {p-f}r{a-o}nz{u-o}isische h{a-o}rn",NA
"2030",4510,"הארציגע","ADJ",1,"גע","-e","א הארציגע רעדע","a","h{a-o}rzige","rede","a h{a-o}rzige rede",NA
"4394",9973,"הוידלקע","ADJ",1,"קע","-e","דאס הוידלקע ארומגענומען","d{a-o}ss","h{u-o}idlke","{a-o}r{u-o}mgen{u-o}men","d{a-o}ss h{u-o}idlke {a-o}r{u-o}mgen{u-o}men",NA
"388",901,"הויכע","ADJ",1,"כע","-e","די הויכע פרייזן","di","h{u-o}i{k-ch}e","{p-f}reisn","di h{u-o}i{k-ch}e {p-f}reisn",NA
"442",1014,"הויכראנגיקע","ADJ",1,"קע","-e","א הויכראנגיקע אפיציר","a","h{u-o}i{k-ch}r{a-o}ngike","a{p-f}izir","a h{u-o}i{k-ch}r{a-o}ngike a{p-f}izir",NA
"571",1276,"הויפטזעכליכסטע","ADJ",1,"טע","-e","די הויפטזעכליכסטע און","di","h{u-o}i{p-f}tse{k-ch}li{k-ch}sste","a{u-o}n","di h{u-o}i{p-f}tse{k-ch}li{k-ch}sste a{u-o}n",NA
"2178",4869,"הויפטליניע","ADJ",1,"ע","-e","דער הויפטליניע אום","der","h{u-o}i{p-f}tlinie","a{u-o}m","der h{u-o}i{p-f}tlinie a{u-o}m",NA
"791",1738,"הויפטע","ADJ",1,"טע","-e","די הויפטע זינד","di","h{u-o}i{p-f}te","sind","di h{u-o}i{p-f}te sind",NA
"5447",1174,"הויפן","NOUN",1,"פן","-en","די חסידישע הויפן","di","chssidische","h{u-o}i{p-f}n","di chssidische h{u-o}i{p-f}n",NA
"6156",1988,"הומאריסטישע","NOUN",1,"ע","-e","א געשמאקע הומאריסטישע","a","geschm{a-o}ke","h{u-o}m{a-o}risstische","a geschm{a-o}ke h{u-o}m{a-o}risstische",NA
"244",597,"הונדערט-יעריגע","ADJ",1,"גע","-e","די הונדערט-יעריגע מלחמה","di","h{u-o}ndert-ierige","mlchmh","di h{u-o}ndert-ierige mlchmh",NA
"11051",7728,"הוסן","NOUN",1,"סן","-en","די אנגעשטעקטע הוסן","di","{a-o}ngeschtekte","h{u-o}ssn","di {a-o}ngeschtekte h{u-o}ssn",NA
"773",1694,"היבשע","ADJ",1,"ע","-e","א היבשע צאל","a","hi{b-v}sche","z{a-o}l","a hi{b-v}sche z{a-o}l",NA
"11068",7748,"היגיענע","NOUN",1,"ע","-e","א גוטע היגיענע","a","g{u-o}te","higiene","a g{u-o}te higiene",NA
"759",1657,"היגע","ADJ",1,"גע","-e","די היגע איינוואוינער","di","hige","iinw{a-o}{u-o}iner","di hige iinw{a-o}{u-o}iner",NA
"4149",9434,"הידרא-עלעקטרישע","ADJ",1,"ע","-e","א הידרא-עלעקטרישע דאמבע","a","hidr{a-o}-elektrische","d{a-o}m{b-v}e","a hidr{a-o}-elektrische d{a-o}m{b-v}e",NA
"4302",9750,"הידרוילישע","ADJ",1,"ע","-e","א הידרוילישע סיסטעם","a","hidr{u-o}ilische","ssisstem","a hidr{u-o}ilische ssisstem",NA
"174",449,"היינטיגע","ADJ",1,"גע","-e","די היינטיגע ווערסיע","di","heintige","werssie","di heintige werssie",NA
"469",1075,"היינטצייטיגע","ADJ",1,"גע","-e","די היינטצייטיגע יידישע","di","heintzeitige","eidische","di heintzeitige eidische",NA
"2402",5411,"הייסטע","ADJ",1,"טע","-e","די הייסטע פילם","di","heisste","{p-f}ilm","di heisste {p-f}ilm",NA
"9443",5850,"היכל","NOUN",1,"כל","-el","די גאנצע היכל","di","g{a-o}nze","hi{k-ch}l","di g{a-o}nze hi{k-ch}l",NA
"805",1762,"הימאלייע","ADJ",1,"ע","-e","די הימאלייע צווישן","di","him{a-o}leie","zwischn","di him{a-o}leie zwischn",NA
"1885",4161,"הימלישע","ADJ",1,"ע","-e","די הימלישע קערפער","di","himlische","ker{p-f}er","di himlische ker{p-f}er",NA
"238",584,"היסטאָרישע","ADJ",1,"ע","-e","די היסטאָרישע התחלות","di","hisst{a-o}ָrische","htchl{u-o}t","di hisst{a-o}ָrische htchl{u-o}t",NA
"7081",3124,"היעריכיע","NOUN",1,"ע","-e","א קלאר''ע היעריכיע","a","kl{a-o}r''e","hieri{k-ch}ie","a kl{a-o}r''e hieri{k-ch}ie",NA
"12012",8838,"היפאטעזע","NOUN",1,"זע","-e","די אנגענומענע היפאטעזע","di","{a-o}ngen{u-o}mene","hi{p-f}{a-o}tese","di {a-o}ngen{u-o}mene hi{p-f}{a-o}tese",NA
"4071",9256,"היפאקטריווסע","ADJ",1,"סע","-e","דאס היפאקטריווסע וואס","d{a-o}ss","hi{p-f}{a-o}ktriwsse","w{a-o}ss","d{a-o}ss hi{p-f}{a-o}ktriwsse w{a-o}ss",1
"4107",9339,"היפשע","ADJ",1,"ע","-e","א היפשע אסטראנאמיע","a","hi{p-f}sche","{a-o}sstr{a-o}n{a-o}mie","a hi{p-f}sche {a-o}sstr{a-o}n{a-o}mie",NA
"915",1992,"היציגע","ADJ",1,"גע","-e","א היציגע צימער","a","hizige","zimer","a hizige zimer",NA
"484",1107,"הלכה''דיגע","ADJ",1,"גע","-e","די הלכה''דיגע אויסגעהאלטנקייט","di","hl{k-ch}h''dige","a{u-o}issgeh{a-o}ltnkeit","di hl{k-ch}h''dige a{u-o}issgeh{a-o}ltnkeit",NA
"1557",3428,"העבראישע","ADJ",1,"ע","-e","די העבראישע שפראך","di","he{b-v}rische","sch{p-f}r{a-o}ch","di he{b-v}rische sch{p-f}r{a-o}ch",NA
"901",1962,"העברעאישע","ADJ",1,"ע","-e","א העברעאישע ווערסיע","a","he{b-v}reische","werssie","a he{b-v}reische werssie",NA
